32	33.8862752809	-84.2561250349	9	17	
654	39.9865482898	-83.1486796	10	19	
934	30.3406864761	-97.9704734311	11	22	
560	49.2910179	-123.040352	5	19	
531	49.280194	-123.108434	9	21	
1061	28.5652994625	-81.3646276258	11	22	
1102	30.378742	-97.657437	11	19	
759	49.229535	-122.999694	11	19	
663	45.5051766	-122.6122009	11	18	
290	45.5339622	-122.8975887	7	16	
586	33.7927736	-84.3518195	10	17	
1006	33.9086818	-84.3606073	9	19	
916	45.4783598	-122.6962009	11	18	
807	42.2610572	-70.9785976	10	17	
116	30.264852	-97.7442	10	21	
297	33.9184771157	-84.3774998029	9	17	
339	33.8769647	-84.3839251	7	16	
498	30.393002	-97.726283	10	20	
508	45.5188629118	-122.6838598626	8	17	
6	45.543094	-122.865831	10	18	
86	28.586847	-81.294184	9	17	
820	42.3616916	-71.05697	8	18	
586	28.5866625332	-81.4118395653	10	20	
297	42.539067	-70.948238	10	19	
757	45.512151	-122.612876	9	22	
390	28.5093554	-81.4309007	9	21	
616	28.5439722	-81.7433627	2	17	
104	45.5513426	-122.6751785	16	21	
379	28.5619374	-81.3647111	7	19	
545	42.4731685	-70.9573038	9	20	
541	30.344542	-97.965446	8	19	
291	49.2426692439	-123.0040890995	9	23	
666	42.367407	-71.023418	5	11	
295	45.5378275	-122.5786956	8	18	
82	42.1772198	-71.2042619	8	18	
582	49.2838559	-123.1091282	11	19	
759	42.381	-71.09978	12	17	
377	28.8795035062	-81.164966058	8	22	
397	33.8284903334	-84.3285609	10	20	
332	30.2677592	-97.7401409	12	19	
207	45.3978664	-122.6201637	10	18	
86	30.046418	-97.842873	9	18	
750	30.4133184	-97.7089519	9	17	
1006	40.018871	-105.262465	8	17	
757	30.449808	-97.7894451677	10	20	
343	39.944355	-83.2719873	11	22	
229	40.019961	-105.271464	11	17	
807	42.3502193	-71.2067216	10	19	
1050	28.368815	-80.700464	7	14	
362	40.137531	-82.9467108	8	16	
1135	33.8794658779	-84.2068615846	6	20	
238	33.75445	-84.391383	7	23	
95	30.180616	-97.747982	7	21	
757	42.1595822	-70.8583078	10	20	
910	28.3913594	-81.2479252	9	19	
339	42.1763507	-70.9558874	9	17	
764	33.7436586	-84.4384772	17	22	
332	42.4611368	-71.0364515	9	19	
462	42.370223	-71.1620258	9	17	
739	45.5245466866	-122.6808009537	9	16	
1084	30.2373334	-97.8401719	9	18	
531	30.2965801815	-97.707214281	10	14	
545	42.2493156	-71.0008972	9	17	
1047	45.4789575	-122.6202643	11	20	
531	28.5532528	-81.3774861	11	14	
1135	45.5174854	-122.6599306	12	19	
229	40.156131	-83.094608	11	22	
906	45.4975622705	-122.6347395033	6	19	
390	28.689131	-81.397245	10	14	
207	33.877324	-84.3800988	9	17	
247	28.5069556	-81.4866799	14	18	
449	42.350853	-71.0755439	8	18	
175	42.2766061879	-71.0294382973	5	21	
102	33.946891	-84.335745	8	18	
6	42.251818	-71.128556	15	23	
759	42.3737789	-71.1209874	9	20	
66	30.1849489	-97.8472924	11	22	
343	40.0187184	-105.2567267	11	22	
188	45.3991052	-122.6195509	8	20	
397	42.482408	-71.213533	10	21	
102	45.504963	-122.65474	9	18	
102	42.2560362494	-71.1242089243	9	19	
397	28.5278968	-81.4168234	6	23	
1135	30.3999195	-97.8551573	10	18	
722	45.535352	-122.637292	9	16	
1050	45.435036357	-122.5723514577	6	21	
207	49.272318	-123.090819	7	17	
265	45.4296	-122.832152	7	20	
290	45.49391	-122.6045274	9	17	
207	40.10024901	-83.1075831	9	19	
462	42.5576214	-71.1487507	9	20	
741	30.268823	-97.7264536	9	20	
175	45.5731634	-122.5575475	10	20	
3	45.5517727	-122.6752156	11	18	
264	30.2604572575	-97.7385163307	3	16	
721	45.5435048	-122.8663549	8	21	
916	33.7909037	-84.4075408	8	18	
1084	30.2153869	-97.7960118	17	21	
916	39.9068602	-82.9957846	9	18	
546	45.5209256	-122.6802879	10	18	
114	40.01591765	-105.2366497	9	17	
1006	33.8382495	-84.261461	9	18	
83	49.2844449	-123.0671527	8	16	
390	42.172356	-71.1938825	5	20	
1128	40.0211068	-105.2626812	10	17	
332	30.257273266	-97.8075991472	10	21	
593	40.075789	-82.92921	8	18	
739	28.588802	-81.365852	10	18	
1128	40.0285657	-105.2586121	10	17	
628	30.3201938	-97.6972234	7	23	
245	49.2634294	-123.1423828	17	22	
616	42.2204463	-71.0392394	10	22	
1010	42.3418966	-71.0682894	11	15	
974	45.6190953	-122.7230245	8	16	
40	28.573875	-81.306633	9	18	
207	42.2043866	-71.0269332	7	18	
32	45.4977942232	-122.6110754	10	22	
247	49.2874692	-123.1210223	8	20	
207	49.243749	-123.101673	7	18	
560	49.2682096	-123.1696307	9	23	
498	42.3560307	-71.146946	10	18	
586	42.3017136	-71.3950615	8	22	
116	42.3306555302	-71.1948410684	10	22	
265	28.663714	-81.3804430605	5	20	
390	42.3324642	-71.1186943	10	13	
663	40.043583	-82.864046	10	15	
163	42.3973333	-71.1229932	1	20	
702	39.9560465	-82.8811395	6	20	
544	28.7979934744	-81.33673125	9	20	
163	42.3893402	-71.1194217	6	22	
974	42.4824101	-71.2638944	8	17	
820	42.3954502	-71.121741	8	16	
116	45.4510587324	-122.7806637408	11	18	
188	49.2080572419	-123.1399957993	11	20	
911	33.8363283	-84.3774914	8	18	
31	30.274998	-97.7516813	11	15	
86	30.1594232788	-97.7727932855	8	19	
238	39.8546441	-82.8305813	7	19	
6	33.9341556	-84.337652	6	21	
1010	30.2729209	-97.7443863	7	18	
1010	30.3532115	-97.7546999	8	18	
290	45.4618042	-122.7999141	16	21	
541	45.524911	-122.680434	15	19	
1006	30.2498772458	-97.8963428382	10	18	
65	42.5481107	-70.9070075	9	23	
66	33.7882425312	-84.3266436141	11	20	
291	45.4789938	-122.6090142	11	14	
560	45.6134491	-122.4976715	8	19	
64	42.3408888	-71.0818705	9	17	
295	40.0896138	-83.050527	12	19	
104	33.8858625	-84.2583752	8	13	
655	45.5220507	-122.6416291	11	22	
95	28.495472543	-81.5346959222	8	17	
449	42.3264325754	-71.0669072778	8	17	
628	49.2800817846	-122.8283677269	12	21	
379	33.7793338	-84.3697097	8	16	
906	45.4640062	-122.8950787	7	18	
741	42.3111432	-71.2753063	8	20	
65	45.5249023	-122.6469142	10	17	
616	42.2396399	-70.8016358	9	20	
750	28.368425	-81.407625	8	19	
934	42.3774582471	-71.0667534694	10	23	
471	33.9343762	-84.3523975	10	16	
906	42.40669	-71.083628	9	21	
245	42.4359428458	-71.2340683466	11	21	
264	33.888977	-84.4680844	11	21	
739	42.5913225	-71.2082649	9	20	
593	39.9721714	-82.8694464	8	20	
86	42.157041	-71.157268	8	17	
290	45.4901	-122.4768342	8	18	
508	33.8307308	-84.3406066	8	17	
390	42.3970831	-71.1039629	9	21	
722	40.0185458	-105.2787801	12	20	
471	42.5963142	-71.2165605	9	18	
32	45.562797	-122.680824	7	13	
722	28.48476	-81.458188	0	22	
336	39.9767154	-105.1323231	10	16	
546	42.5399500808	-71.1995167949	15	21	
1084	30.32273002	-97.70845413	10	19	
757	49.2801489	-123.1182122	10	22	
339	42.546639	-70.8799528	9	17	
560	49.2857446	-123.1182499	8	14	
377	33.948788	-84.3350595	7	22	
807	42.4258283	-71.1949001	9	19	
163	40.1420348217	-82.9779638371	7	20	
163	33.7755466	-84.2737842331	11	23	
83	28.3408784036	-81.414251349	8	18	
175	30.2631084	-97.7260866	9	19	
343	30.2905239	-97.7446905	14	21	
332	42.3446395	-71.0700825	11	21	
291	30.172776	-97.798556	10	20	
759	49.2704053	-123.1465486	11	19	
544	33.817	-84.389493	12	19	
1061	33.9058262	-84.3791861	17	21	
1027	33.922708	-84.378929	17	22	
617	49.2642541	-123.0221593	10	19	
481	30.263974	-97.730034	17	22	
6	42.158934	-70.8572482	5	21	
377	40.0059838	-105.104816	10	17	
654	28.4494056966	-81.3968400657	10	20	
498	45.5230979	-122.6839761	10	18	
702	49.2792258	-123.1074316	10	18	
916	28.557896	-80.8134751	8	17	
295	45.3794227	-122.5938182	8	17	
593	39.9350204	-82.7906732	11	16	
1010	30.359368	-97.7467952	7	19	
343	28.44998	-81.469254	10	23	
654	30.2730338511	-97.7534946933	9	19	
916	45.5592932	-122.6563476	8	17	
6	45.5509928	-122.5380638	19	22	
586	42.3034274	-71.1521217	10	18	
508	42.3308448	-71.2110748	7	18	
616	40.001714	-105.257211	6	18	
31	28.6050577604	-81.3963317871	10	18	
1047	42.3417445442	-71.0805253553	8	20	
332	42.4487941	-70.9608099	10	20	
188	33.751356	-84.468602	11	20	
390	40.014234	-105.267057	8	17	
291	45.477696256	-122.6495821774	10	19	
264	49.2841134476	-123.108428796	11	23	
32	30.2663969	-97.7377024	5	15	
1135	39.881735	-82.929972	12	19	
247	45.5324354	-122.6974318	14	18	
720	49.2804186	-123.1048282	11	19	
934	30.445999	-97.685727	15	21	
722	28.5366666834	-81.37889872	11	13	
1127	40.0558017	-82.6661315	10	19	
531	28.69935	-81.328006	8	20	
1010	30.295066	-97.829456	8	20	
820	42.364167	-71.102964	17	22	
750	30.2337819	-97.7861381	8	16	
721	45.493563	-122.5568998	9	18	
906	39.9954051	-83.1518761	8	20	
911	45.4215029915	-122.7849116908	7	18	
916	49.2645879	-123.1115447	6	20	
911	49.3205133	-123.0917827	8	18	
439	33.880914	-84.469468	10	21	
474	33.75552	-84.38923	11	17	
439	42.505476	-71.133447	14	20	
397	42.5758782	-70.8890099	9	21	
545	42.351397	-71.0764443	10	16	
616	45.4889499	-122.802196	0	17	
1084	30.322465	-97.713556	10	21	
992	42.2542235679	-71.1242716319	6	19	
116	42.3483873	-71.134586	2	18	
1027	33.7821356	-84.3538873	11	22	
721	45.4665166	-122.7073569	13	20	
1102	49.226826	-123.001941	10	21	
439	45.5235181	-122.6809188	11	18	
379	28.5166205	-81.6197245	7	19	
82	30.3531018	-97.7157454	10	18	
617	28.4372503	-81.4699059	11	14	
1136	45.518146	-122.557231	8	14	
741	30.368283	-97.73745	9	18	
474	33.772875	-84.365542	8	17	
1047	49.2702147	-123.1060713	11	23	
541	30.2675981	-97.7417296	5	23	
508	49.2633531	-123.1391261	8	17	
6	30.376517	-97.672579	9	15	
1061	42.3435338	-71.0446136	2	23	
1127	40.0137004	-105.1321502	10	20	
544	30.38982	-97.73242	10	21	
290	45.5588593	-122.6755937	14	17	
1006	42.3940513136	-71.0897827148	9	18	
739	33.8498217929	-84.3701429612	9	20	
663	45.5262865	-122.6829622	11	18	
295	33.922265	-84.466267	8	17	
1050	42.2851209494	-71.3466918024	7	15	
379	42.3726404	-71.088009	8	18	
295	30.2017301	-97.7664584	8	17	
104	45.5209573	-122.6722422	17	21	
531	45.5250902879	-122.6798079908	8	21	
474	33.783451	-84.384036	11	23	
449	45.5212911245	-122.581286	9	17	
65	45.54531	-122.8392111	8	16	
188	33.9321533711	-84.3485998286	7	20	
32	28.4467671	-81.4705088	12	22	
835	45.5001969	-122.6473215	7	18	
759	33.8518212292	-84.3623908194	11	19	
104	33.7547502669	-84.3900318207	7	17	
474	33.6407125	-84.4252005	9	20	
910	42.366269	-71.165686	8	17	
721	45.51782748	-122.6405116	2	19	
207	30.2308241	-97.7601332	9	20	
83	42.3708513991	-71.1946912957	7	22	
663	33.892109	-84.296355	10	16	
474	33.839913	-84.382706	17	24	
702	30.266103	-97.742691	7	16	
546	28.595995726	-81.3552369922	10	20	
290	45.4061792	-122.5019773	6	20	
741	30.418537	-97.7505499	9	20	
238	42.3833231	-71.23677	6	13	
481	42.2965735	-71.2922547	11	21	
390	28.6278805	-81.3629446	10	20	
628	49.2790701352	-123.1018587532	17	21	
498	42.3438333	-71.0658775	11	19	
247	28.6688834	-81.4424267	8	18	
32	30.2450927396	-97.7623265464	17	20	
722	45.4935265	-122.6234321	16	20	
992	42.3602734855	-71.0539537012	12	21	
655	28.4482540505	-81.5617264503	12	13	
101	45.5410864	-122.6621269	11	21	
750	28.4824808082	-81.3314932595	9	17	
722	45.5544113	-122.6805729	6	22	
229	30.3311549	-97.7402021	4	17	
593	39.906945	-82.9511921	7	20	
757	28.4886612	-81.4301293	11	22	
114	40.01946393	-105.2517506	11	19	
1127	49.2807513	-123.1152712	9	17	
655	42.3492583	-71.0966572	11	23	
654	49.2260864	-123.0902565	11	19	
835	45.446011	-122.779754	7	18	
741	42.3285197	-71.1954251	10	21	
104	45.5213905	-122.6609488	7	18	
835	30.2233838	-97.771755	7	18	
1047	45.5698754	-122.5468465	6	21	
835	40.0252321299	-105.2589829033	9	19	
835	42.5226182	-70.9173495	8	17	
934	45.5174303	-122.659143	11	21	
616	42.510498	-71.2383771	17	22	
339	42.3618645	-71.0654433	8	16	
297	45.6172836	-122.5136826	11	18	
910	49.252882	-123.0825093	9	17	
229	30.3561371	-97.7148308	11	22	
65	45.647771	-122.823645	12	17	
586	42.5221118	-71.1033984	9	17	
1136	42.3650504	-71.0609245	7	18	
188	28.7358982	-81.3063133	10	20	
628	40.0453357	-82.863852	11	22	
86	45.553634	-122.601935	8	17	
332	45.6615274	-122.5607875	9	20	
462	30.2487582002	-97.7732119597	5	21	
229	45.5270173	-122.495518	10	17	
820	45.5265294	-122.6940371	9	22	
397	45.5166328	-122.6279567	10	18	
1136	28.541943	-81.377758	1	15	
757	33.8715886355	-84.380059652	11	21	
974	45.548397	-122.725817	8	16	
911	49.2326368	-123.0508287	9	17	
65	42.3735419007	-71.1184930801	8	22	
343	45.5509668	-122.6668516	3	13	
101	33.7746813	-84.2769489	11	21	
702	42.4825702853	-70.8887653016	12	18	
531	33.9128839	-84.2640529	10	19	
835	30.097097	-97.878614	7	17	
541	45.515815	-122.563323	6	19	
531	33.7788475	-84.2772163	10	18	
586	45.35625	-122.60417	10	16	
666	28.7812419	-81.3570855	10	21	
297	33.9184189	-84.376651	11	19	
531	40.080994	-82.950814	9	21	
616	42.3758216	-71.0498838	7	21	
757	45.5298341	-122.6855591	11	16	
95	33.6078046	-84.4462288	11	19	
617	40.0142486605	-105.2259966731	7	18	
3	33.7722636	-84.3661896	10	21	
86	45.4787204	-122.6949984	4	19	
264	30.365704	-97.696701	1	14	
541	39.9912877	-83.0459532	5	22	
655	45.5252092	-122.6834506	7	16	
390	30.1943189	-97.8281056	9	21	
759	42.347112	-71.077884	10	20	
544	45.5138536	-122.6569973	10	17	
440	40.2461261085	-82.866369918	10	21	
655	33.948593	-84.337744	16	21	
721	45.51628157	-122.5552764	10	18	
666	49.28723	-123.14144	8	13	
759	42.351386	-71.075355	10	21	
759	30.2648963	-97.747196	10	18	
3	49.2835594	-123.1048031	12	18	
66	28.5529245	-81.3652695	10	21	
1084	30.3674586	-97.7193726	9	17	
297	40.0621850464	-83.019099366	8	22	
390	30.278676	-97.710245	9	18	
544	42.4148044	-71.1261741	9	22	
471	45.5268024	-122.7298612	10	18	
188	45.5204116	-122.6808017	8	15	
508	28.2430926	-81.256621	8	17	
741	42.3123989	-71.1138756	9	21	
757	49.2806316	-123.1321013	11	23	
66	30.3590985	-97.7295107	11	21	
934	33.88054	-84.512136	11	20	
1010	30.2603535	-97.7145152	9	18	
546	33.7971137	-84.3804888	9	19	
379	45.4481399	-122.6422618	8	18	
720	28.7996103	-81.6473465	9	21	
336	33.6547102	-84.5019401	11	22	
163	42.3549922	-71.1343355	8	16	
722	42.515375	-71.084846	10	19	
759	40.0568343	-82.861762	11	18	
207	30.3539906	-97.7041015	9	19	
1027	33.7563316	-84.3916993	9	16	
295	42.3094443	-71.276954	11	20	
397	30.2338737117	-97.82371022	9	21	
471	49.2094758105	-123.1417162944	9	17	
64	42.3433127	-71.1234889	11	17	
1010	30.2687204	-97.7495217	8	18	
114	42.351036	-71.062456	9	18	
1128	40.0334859	-83.127292	5	21	
82	30.343787	-97.69631	9	18	
666	28.587363	-81.362877	7	17	
425	42.4027674	-71.1847224	8	16	
910	28.5767758	-80.8001651	8	18	
425	45.5593178	-122.655171	12	22	
722	30.266254	-97.7445985	8	18	
101	49.2879654	-123.1404312	11	20	
114	42.3561313	-71.0706733	7	16	
390	33.8349373	-84.3416995	9	17	
1010	30.195604	-97.8087943	8	17	
238	30.1969024166	-97.767661	11	23	
264	42.378011	-71.1062796	12	20	
95	33.9211040826	-84.2975012508	9	18	
1006	45.4033421	-122.7887034	9	18	
377	39.8768070001	-83.0611563131	6	23	
545	30.3360677604	-97.7208343931	9	19	
188	28.6460573	-81.414634	11	20	
428	30.336656	-97.8041272	9	19	
1061	30.251404	-97.7018111	8	15	
655	45.6553566172	-122.5892686991	11	21	
498	30.2256646	-97.7602605	10	18	
654	28.564014	-80.8018959	9	17	
582	42.457696	-71.39651	9	17	
82	30.4480855	-97.6683806	8	17	
297	45.3960762	-122.7518215	11	19	
290	30.37514	-97.679454	9	16	
764	40.002279	-83.008041	6	13	
291	49.252295	-122.898136	9	20	
992	30.266254	-97.7445985	12	14	
397	28.3336134863	-81.4807063241	10	19	
336	33.651354	-84.4812432	11	23	
207	42.1807736	-71.187874	7	15	
343	30.2710812557	-97.6979278028	7	21	
750	30.290022	-97.728342	8	17	
541	42.2380238	-71.0053834	9	18	
264	42.4259436	-71.0420218	10	20	
207	30.172284	-97.786561	9	17	
720	28.568317	-81.343656	10	21	
265	28.369185	-81.502265	5	22	
116	28.4508189	-81.4865123	9	16	
207	42.3834708	-71.0910266	10	19	
101	33.935522	-84.3770827	11	21	
666	42.4360326	-71.0716037	17	21	
628	45.3683480174	-122.5987968966	12	22	
910	28.6697977	-81.4665524	10	20	
1136	28.347638	-81.613284	11	22	
264	33.8426174978	-84.4904539499	11	22	
820	30.2688384	-97.7365492	16	22	
397	28.6285566	-81.3186886	10	21	
835	45.4394948952	-122.5777064947	8	17	
65	33.8749844	-84.3336721	10	20	
1127	33.79578	-84.42575	6	18	
439	28.551955	-81.201258	7	22	
291	42.3114	-71.1143	10	20	
1135	42.556838	-70.9799245	10	18	
397	42.3726461	-71.1198002	11	19	
290	40.0143431	-105.2389056	10	22	
1135	45.4529754764	-122.7746363693	11	17	
102	28.536899	-81.732471	10	20	
544	28.6318474	-81.3661931	9	17	
910	45.3804629	-122.761427082	12	21	
86	42.5280315	-70.9263975	8	17	
397	42.51861	-71.13546	7	22	
31	42.3593187	-71.0510612	6	17	
